                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 6.7764,                 8.7119,                 3.9031,                      0,                      0,                      0,                      0,                 6.7402,                 5.5206,                 3.4424,               0.070882,              0.0032353,              0.0032353
                      0,                 2.9256,                 2.3304,               0.070882,              0.0032353,              0.0032353
                      1,                 6.1426,                  4.216,                 2.8492,                      0,                      0,                      0,                      0,                  6.121,                 4.0606,                 2.4351,               0.040861,               0.006547,               0.006547
                      1,                 2.5244,                 1.9199,               0.040861,               0.006547,               0.006547
                      2,                  4.625,                 3.0278,                 2.0369,                0.01211,                0.11318,                0.00749,                0.00168,                 4.2868,                 2.9504,                 1.5856,               0.010817,              0.0098366,              0.0098366
                      2,                 2.4089,                 1.8717,               0.010817,              0.0098366,              0.0098366
                      3,                 4.3032,                   2.77,                 1.6635,                0.01549,                0.12403,                0.01648,                0.00541,                 4.1574,                 3.0438,                 1.7136,               0.009901,               0.009901,               0.009901
                      3,                 2.3232,                 1.7026,               0.009901,               0.009901,               0.009901
                      4,                  4.131,                 2.5989,                 1.5568,                0.02979,                0.27836,                0.03879,                 0.0104,                 3.9104,                 2.8115,                  1.534,               0.009901,               0.009901,               0.009901
                      4,                 2.1705,                 1.6168,               0.009901,               0.009901,               0.009901
                      5,                 3.9121,                 2.4988,                 1.4942,                0.02801,                0.26168,                0.03195,                0.00827,                 3.8717,                 2.8111,                 1.5604,               0.009868,               0.009868,               0.009868
                      5,                 2.0368,                  1.554,               0.009868,               0.009868,               0.009868
                      6,                 3.7379,                 2.3542,                 1.4278,                0.03967,                0.37069,                0.06918,                0.01842,                 3.5959,                 2.3146,                 1.3941,               0.009835,               0.009835,               0.009835
                      6,                 1.8857,                   1.48,               0.009835,               0.009835,               0.009835
                      7,                 3.5383,                   2.24,                  1.399,                0.04185,                0.39099,                0.08086,                0.02093,                 3.5015,                 2.4128,                  1.367,               0.009802,               0.009802,               0.009802
                      7,                 1.8095,                   1.42,               0.009802,               0.009802,               0.009802
                      8,                 3.4841,                 2.1726,                 1.3779,                0.04247,                0.39683,                0.08848,                0.02304,                 3.5025,                 2.2584,                 1.3645,               0.009769,               0.009769,               0.009769
                      8,                 1.7646,                 1.3875,               0.009769,               0.009769,               0.009769
                      9,                 3.3558,                  2.084,                 1.3555,                0.04628,                0.43242,                0.12775,                0.03841,                 3.2856,                 2.1519,                 1.3009,               0.009736,               0.009736,               0.009736
                      9,                 1.7302,                 1.3827,               0.009736,               0.009736,               0.009736
                     10,                 3.2737,                 2.0243,                 1.3209,                 0.0497,                 0.4644,                0.14798,                0.04224,                 3.2815,                 2.0576,                 1.2775,               0.009703,               0.009703,               0.009703
                     10,                 1.7131,                 1.3726,               0.009703,               0.009703,               0.009703
                     11,                 3.2019,                  2.005,                 1.2865,                0.03536,                0.32564,                0.09091,                0.02391,                 3.5997,                 2.1417,                 1.4779,                0.00967,                0.00967,                0.00967
                     11,                 1.6731,                 1.3221,                0.00967,                0.00967,                0.00967
                     12,                 3.1508,                 1.9051,                 1.2808,                0.02923,                0.27308,                0.09666,                0.02638,                 3.6338,                   2.52,                 1.4952,               0.009637,               0.009637,               0.009637
                     12,                 1.6487,                 1.3244,               0.009637,               0.009637,               0.009637
                     13,                   3.02,                 1.8464,                 1.2657,                0.04476,                0.41824,                0.14686,                 0.0412,                 3.2788,                 2.2757,                 1.3315,               0.009604,               0.009604,               0.009604
                     13,                 1.6352,                 1.2917,               0.009604,               0.009604,               0.009604
                     14,                 3.0339,                 1.8387,                 1.2675,                0.04905,                0.45829,                0.19074,                0.05582,                 3.1155,                 2.0169,                 1.2676,               0.009571,               0.009571,               0.009571
                     14,                 1.6022,                 1.2887,               0.009571,               0.009571,               0.009571
                     15,                 3.0282,                  1.791,                 1.2522,                0.05833,                0.54505,                 0.2683,                0.08521,                 2.8911,                 1.7441,                 1.1959,               0.009538,               0.009538,               0.009538
                     15,                 1.5869,                 1.2688,               0.009538,               0.009538,               0.009538
                     16,                 2.9361,                 1.7657,                 1.2229,                0.05558,                0.51891,                0.23327,                0.06951,                 3.0483,                 1.8098,                  1.226,               0.009505,               0.009505,               0.009505
                     16,                 1.5791,                 1.2558,               0.009505,               0.009505,               0.009505
                     17,                  2.935,                  1.743,                 1.2487,                0.04296,                0.39655,                0.13906,                0.04051,                 3.3665,                 2.2999,                  1.311,               0.009472,               0.009472,               0.009472
