                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 6.5567,                 10.141,                 3.9648,                      0,                      0,                      0,                      0,                 6.7977,                 5.1236,                 3.7381,               0.070882,              0.0032353,              0.0032353
                      0,                  3.105,                 2.2057,               0.070882,              0.0032353,              0.0032353
                      1,                 5.9823,                 4.4297,                  3.162,                      0,                      0,                      0,                      0,                 6.7381,                 4.9582,                 3.4543,               0.040861,               0.006547,               0.006547
                      1,                 2.4436,                 1.9815,               0.040861,               0.006547,               0.006547
                      2,                 4.5525,                 3.0173,                 2.0046,                      0,                      0,                      0,                      0,                 6.6747,                 4.0302,                 3.2241,               0.010817,              0.0098366,              0.0098366
                      2,                 2.4865,                 1.9592,               0.010817,              0.0098366,              0.0098366
                      3,                 4.2155,                 2.7069,                 1.6955,                0.01869,                0.17464,                0.01601,                0.00388,                 4.1578,                 2.8978,                 1.6338,               0.009901,               0.009901,               0.009901
                      3,                 2.4051,                 1.8095,               0.009901,               0.009901,               0.009901
                      4,                 4.0698,                 2.5563,                 1.5722,                0.02069,                0.17408,                0.01747,                  0.004,                  4.095,                 2.4375,                 1.6168,               0.009901,               0.009901,               0.009901
                      4,                 2.3177,                 1.6853,               0.009901,               0.009901,               0.009901
                      5,                 3.8989,                  2.516,                 1.5215,                0.03176,                0.29672,                0.02766,                0.00723,                 3.7279,                 3.2549,                 1.4454,               0.009868,               0.009868,               0.009868
                      5,                 2.1523,                 1.6139,               0.009868,               0.009868,               0.009868
                      6,                 3.6976,                 2.3697,                 1.4553,                 0.0414,                0.38682,                0.08598,                0.02264,                 3.5388,                 2.6819,                 1.3642,               0.009835,               0.009835,               0.009835
                      6,                 1.9975,                 1.5909,               0.009835,               0.009835,               0.009835
                      7,                 3.5503,                 2.2898,                 1.3939,                0.04193,                0.39182,                0.07484,                0.01988,                 3.4177,                 2.3081,                 1.3196,               0.009802,               0.009802,               0.009802
                      7,                 1.8975,                 1.5299,               0.009802,               0.009802,               0.009802
                      8,                 3.4581,                 2.2104,                 1.3648,                0.04169,                0.38904,                0.07443,                0.01855,                  3.514,                 2.2284,                 1.3462,               0.009769,               0.009769,               0.009769
                      8,                 1.8563,                 1.4648,               0.009769,               0.009769,               0.009769
                      9,                 3.4012,                 2.1499,                 1.3441,                0.04102,                0.38265,                 0.0621,                0.01642,                  3.573,                 2.2578,                 1.3387,               0.009736,               0.009736,               0.009736
                      9,                 1.7982,                 1.4115,               0.009736,               0.009736,               0.009736
                     10,                 3.2799,                 2.0936,                 1.3478,                0.04125,                0.38543,                0.12066,                0.03313,                 3.4303,                 2.0853,                 1.3602,               0.009703,               0.009703,               0.009703
                     10,                 1.7502,                 1.3959,               0.009703,               0.009703,               0.009703
                     11,                 3.2154,                 2.0186,                 1.2854,                0.05039,                0.47052,                0.10675,                0.02795,                 3.3243,                 2.1016,                 1.2656,                0.00967,                0.00967,                0.00967
                     11,                 1.7382,                 1.3685,                0.00967,                0.00967,                0.00967
                     12,                 3.1694,                 1.9553,                  1.283,                 0.0456,                0.42603,                0.15393,                0.04464,                 3.2746,                 2.0473,                 1.3049,               0.009637,               0.009637,               0.009637
                     12,                 1.6825,                 1.3518,               0.009637,               0.009637,               0.009637
                     13,                 3.0827,                 1.8808,                 1.2613,                0.05884,                0.54978,                0.21433,                0.06629,                 3.0487,                 1.8546,                 1.2174,               0.009604,               0.009604,               0.009604
                     13,                 1.6595,                 1.3188,               0.009604,               0.009604,               0.009604
                     14,                 3.0952,                 1.8788,                 1.2441,                0.05946,                0.55562,                0.21407,                0.05826,                 3.1027,                 1.8824,                 1.2269,               0.009571,               0.009571,               0.009571
                     14,                 1.6532,                 1.3205,               0.009571,               0.009571,               0.009571
                     15,                 2.9697,                 1.8439,                 1.2495,                0.06131,                0.57202,                0.24209,                0.06752,                      3,                 1.8024,                 1.2037,               0.009538,               0.009538,               0.009538
                     15,                 1.6227,                 1.2997,               0.009538,               0.009538,               0.009538
                     16,                 2.9215,                 1.8005,                 1.2266,                0.06042,                0.56452,                0.21162,                0.05583,                 3.1117,                 1.8376,                 1.2058,               0.009505,               0.009505,               0.009505
                     16,                 1.6153,                 1.2693,               0.009505,               0.009505,               0.009505
                     17,                 2.9345,                 1.7953,                 1.2331,                 0.0561,                0.52225,                0.21921,                0.06054,                 3.0462,                 1.8737,                 1.2306,               0.009472,               0.009472,               0.009472
                     17,                 1.6085,                 1.2808,               0.009472,               0.009472,               0.009472
                     18,                 2.8841,                 1.7267,                 1.2168,                0.06414,                0.59928,                0.29348,                0.08832,                  2.883,                 1.7007,                 1.1756,               0.009439,               0.009439,               0.009439
                     18,                 1.5876,                 1.2549,               0.009439,               0.009439,               0.009439
                     19,                 2.8183,                 1.7019,                 1.2123,                0.05887,                0.55006,                0.23161,                0.06203,                 3.0703,                  1.762,                 1.2092,               0.009406,               0.009406,               0.009406
                     19,                 1.5997,                 1.2949,               0.009406,               0.009406,               0.009406
                     20,                 2.8496,                 1.6671,                 1.2115,                 0.0629,                0.58315,                0.31067,                0.09488,                 2.8583,                 1.5984,                 1.1829,               0.009373,               0.009373,               0.009373
                     20,                 1.5786,                 1.2548,               0.009373,               0.009373,               0.009373
                     21,                  2.827,                 1.6712,                 1.1852,                0.06542,                0.61123,                0.30644,                0.09613,                 2.8127,                 1.6616,                 1.1611,                0.00934,                0.00934,                0.00934
                     21,                 1.5753,                 1.2513,                0.00934,                0.00934,                0.00934
                     22,                 2.7993,                 1.6337,                 1.1933,                0.06256,                0.58454,                0.32199,                 0.0999,                 2.8202,                 1.5753,                 1.1834,               0.009307,               0.009307,               0.009307
                     22,                 1.5701,                 1.2579,               0.009307,               0.009307,               0.009307
                     23,                 2.8152,                 1.6253,                 1.1812,                0.06779,                0.63293,                0.34525,                0.11336,                 2.7416,                 1.5468,                 1.1555,               0.009274,               0.009274,               0.009274
                     23,                 1.5492,                 1.2418,               0.009274,               0.009274,               0.009274
                     24,                  2.737,                 1.6213,                 1.1897,                0.06271,                0.58593,                0.30988,                0.09661,                 2.8523,                 1.5977,                  1.191,               0.009241,               0.009241,               0.009241
                     24,                 1.5639,                 1.2722,               0.009241,               0.009241,               0.009241
                     25,                 2.7355,                 1.5915,                 1.1677,                0.06595,                0.61235,                 0.3342,                0.10233,                 2.7859,                 1.5853,                 1.1578,               0.009208,               0.009208,               0.009208
                     25,                 1.5385,                 1.2541,               0.009208,               0.009208,               0.009208
                     26,                 2.7122,                 1.5358,                 1.1788,                0.06821,                0.63237,                 0.3577,                0.11412,                 2.7083,                 1.5383,                 1.1464,               0.009175,               0.009175,               0.009175
                     26,                 1.5314,                 1.2093,               0.009175,               0.009175,               0.009175
                     27,                 2.6967,                 1.5415,                 1.1728,                0.06185,                0.57731,                0.32652,                0.10419,                 2.8124,                 1.5449,                 1.1929,               0.009142,               0.009142,               0.009142
                     27,                 1.5314,                 1.2173,               0.009142,               0.009142,               0.009142
                     28,                 2.6778,                  1.545,                  1.161,                0.06947,                 0.6485,                0.37459,                0.12139,                 2.6811,                 1.5126,                 1.1414,               0.009109,               0.009109,               0.009109
                     28,                 1.5164,                 1.2059,               0.009109,               0.009109,               0.009109
                     29,                 2.6567,                 1.5229,                 1.1694,                0.06804,                0.63432,                0.37951,                0.12236,                 2.6997,                 1.4984,                 1.1428,               0.009076,               0.009076,               0.009076
                     29,                 1.5112,                  1.208,               0.009076,               0.009076,               0.009076
                     30,                 2.7007,                 1.5187,                 1.1672,                0.06879,                0.64266,                0.37922,                0.12591,                 2.6634,                 1.4876,                 1.1367,               0.009043,               0.009043,               0.009043
                     30,                 1.5085,                 1.1962,               0.009043,               0.009043,               0.009043
                     31,                 2.6393,                 1.4685,                  1.157,                0.07051,                0.63432,                0.39762,                0.12495,                  2.698,                  1.483,                 1.1501,                0.00901,                0.00901,                0.00901
                     31,                 1.5045,                 1.1934,                0.00901,                0.00901,                0.00901
                     32,                 2.6185,                 1.4763,                 1.1469,                0.07143,                0.65656,                0.39173,                0.12854,                 2.6555,                 1.4886,                 1.1332,               0.008977,               0.008977,               0.008977
                     32,                 1.4915,                 1.2054,               0.008977,               0.008977,               0.008977
                     33,                 2.5849,                 1.4488,                 1.1438,                0.07008,                0.65323,                0.39302,                 0.1312,                 2.6505,                   1.47,                 1.1367,               0.008944,               0.008944,               0.008944
                     33,                 1.5096,                 1.2159,               0.008944,               0.008944,               0.008944
                     34,                 2.5989,                 1.4863,                 1.1579,                0.07161,                0.66824,                0.41841,                0.14086,                 2.5911,                 1.4515,                 1.1224,               0.008911,               0.008911,               0.008911
                     34,                 1.5175,                 1.2667,               0.008911,               0.008911,               0.008911
                     35,                 2.6114,                 1.4586,                 1.1396,                0.07131,                0.65628,                 0.4189,                0.13685,                 2.6275,                 1.4183,                 1.1261,               0.008878,               0.008878,               0.008878
                     35,                 1.4885,                 1.1862,               0.008878,               0.008878,               0.008878
                     36,                 2.5935,                  1.436,                 1.1382,                0.06882,                0.64016,                0.40115,                0.13716,                 2.6204,                 1.4406,                 1.1259,               0.008845,               0.008845,               0.008845
                     36,                 1.5001,                 1.1999,               0.008845,               0.008845,               0.008845
                     37,                 2.6009,                 1.4598,                 1.1538,                0.07492,                0.66657,                0.41535,                0.13703,                  2.594,                 1.4328,                 1.1181,               0.008812,               0.008812,               0.008812
                     37,                 1.4791,                  1.182,               0.008812,               0.008812,               0.008812
                     38,                 2.5499,                 1.4203,                 1.1284,                 0.0693,                0.64711,                0.39815,                0.12857,                 2.6315,                 1.4354,                  1.131,               0.008779,               0.008779,               0.008779
                     38,                 1.4779,                 1.1974,               0.008779,               0.008779,               0.008779
                     39,                  2.595,                  1.416,                 1.1216,                0.07273,                0.67492,                0.43138,                0.14407,                 2.5687,                 1.4284,                 1.1174,               0.008746,               0.008746,               0.008746
                     39,                 1.4732,                  1.174,               0.008746,               0.008746,               0.008746
                     40,                 2.5059,                 1.3767,                 1.1359,                 0.0725,                0.67742,                0.41927,                 0.1438,                 2.5742,                 1.4362,                 1.1216,               0.008713,               0.008713,               0.008713
                     40,                 1.4729,                 1.2053,               0.008713,               0.008713,               0.008713
                     41,                 2.5259,                 1.4104,                 1.1333,                0.07209,                0.64739,                 0.4268,                 0.1433,                 2.6042,                 1.3971,                 1.1287,                0.00868,                0.00868,                0.00868
                     41,                 1.4789,                 1.1942,                0.00868,                0.00868,                0.00868
                     42,                 2.5252,                 1.3978,                 1.1204,                0.07381,                0.63737,                0.41647,                 0.1438,                 2.6181,                 1.3992,                 1.1327,               0.008647,               0.008647,               0.008647
                     42,                 1.4753,                 1.1875,               0.008647,               0.008647,               0.008647
                     43,                 2.5367,                 1.4151,                 1.1327,                0.07107,                0.65768,                0.43334,                0.15309,                  2.532,                 1.4029,                  1.113,               0.008614,               0.008614,               0.008614
                     43,                 1.4911,                 1.2153,               0.008614,               0.008614,               0.008614
                     44,                 2.5247,                 1.3962,                 1.1273,                0.06788,                0.63209,                0.39885,                0.13195,                 2.6325,                  1.407,                 1.1348,               0.008581,               0.008581,               0.008581
                     44,                 1.4909,                 1.1809,               0.008581,               0.008581,               0.008581
                     45,                 2.5029,                 1.3671,                 1.1184,                 0.0757,                0.68966,                 0.4559,                 0.1586,                 2.4998,                 1.3523,                 1.0955,               0.008548,               0.008548,               0.008548
                     45,                 1.4626,                 1.1619,               0.008548,               0.008548,               0.008548
                     46,                 2.4792,                 1.3714,                  1.122,                0.07167,                0.65851,                0.44862,                0.15857,                 2.5261,                 1.3437,                 1.1076,               0.008515,               0.008515,               0.008515
                     46,                  1.466,                 1.1629,               0.008515,               0.008515,               0.008515
                     47,                 2.4792,                 1.3605,                 1.1056,                0.07797,                0.69633,                0.47904,                0.16732,                 2.4795,                 1.3384,                 1.0934,               0.008482,               0.008482,               0.008482
                     47,                 1.4525,                 1.1681,               0.008482,               0.008482,               0.008482
                     48,                 2.5011,                 1.3579,                 1.1095,                0.07812,                0.69549,                0.45418,                0.14845,                 2.5463,                 1.3584,                 1.0979,               0.008449,               0.008449,               0.008449
                     48,                 1.4611,                 1.1699,               0.008449,               0.008449,               0.008449
                     49,                 2.4711,                 1.3469,                 1.1108,                0.07726,                 0.6891,                0.45064,                0.15174,                 2.5477,                 1.3595,                 1.0975,               0.008416,               0.008416,               0.008416
                     49,                 1.4596,                 1.1724,               0.008416,               0.008416,               0.008416
                     50,                 2.4876,                 1.3429,                 1.1077,                0.07331,                0.68409,                 0.4431,                0.15079,                 2.5176,                  1.383,                 1.1013,               0.008383,               0.008383,               0.008383
                     50,                 1.4578,                   1.17,               0.008383,               0.008383,               0.008383
                     51,                  2.473,                  1.334,                 1.1052,                0.07866,                0.68326,                0.46701,                0.16011,                 2.5077,                 1.3326,                 1.1013,                0.00835,                0.00835,                0.00835
                     51,                  1.463,                 1.1729,                0.00835,                0.00835,                0.00835
                     52,                 2.4378,                 1.3311,                 1.1116,                0.06999,                0.64043,                0.43501,                0.15129,                 2.5734,                 1.3415,                 1.1255,               0.008317,               0.008317,               0.008317
                     52,                  1.475,                 1.1763,               0.008317,               0.008317,               0.008317
                     53,                 2.4704,                 1.3429,                 1.1063,                0.07342,                 0.6663,                0.46083,                0.16232,                 2.5029,                 1.3331,                 1.1056,               0.008284,               0.008284,               0.008284
                     53,                 1.4426,                 1.1424,               0.008284,               0.008284,               0.008284
                     54,                 2.4464,                 1.3197,                  1.098,                0.07747,                0.71079,                0.47703,                0.16549,                 2.4485,                 1.3454,                 1.0819,               0.008251,               0.008251,               0.008251
