                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 6.8216,                 14.813,                 4.1024,                      0,                      0,                      0,                      0,                 6.8283,                   4.95,                 3.8506,               0.070882,              0.0032353,              0.0032353
                      0,                 3.4032,                 2.7734,               0.070882,              0.0032353,              0.0032353
                      1,                 6.6592,                  5.008,                   3.44,                      0,                      0,                      0,                      0,                 6.6589,                 4.3261,                 3.0624,               0.040861,               0.006547,               0.006547
                      1,                 2.4346,                 2.1242,               0.040861,               0.006547,               0.006547
                      2,                 5.1648,                 3.5005,                 2.3937,                  0.015,                0.14016,                0.00886,                0.00201,                 4.1832,                 3.8219,                 1.7649,               0.010817,              0.0098366,              0.0098366
                      2,                 2.4729,                 1.8903,               0.010817,              0.0098366,              0.0098366
                      3,                 4.3793,                 2.8251,                 1.7702,                0.01467,                0.12681,                0.01073,                0.00235,                 4.3838,                 2.9246,                 1.6681,               0.009901,               0.009901,               0.009901
                      3,                 2.4031,                 1.7817,               0.009901,               0.009901,               0.009901
                      4,                 4.2616,                 2.6837,                 1.5902,                0.00637,                0.05951,                0.00416,                0.00093,                  5.062,                 3.9142,                 1.8651,               0.009901,               0.009901,               0.009901
                      4,                  2.324,                 1.6776,               0.009901,               0.009901,               0.009901
                      5,                 4.0903,                 2.6772,                  1.548,                 0.0244,                0.22803,                0.02639,                0.00536,                 3.9053,                 2.5784,                 1.4472,               0.009868,               0.009868,               0.009868
                      5,                 2.1623,                 1.6687,               0.009868,               0.009868,               0.009868
                      6,                 3.9152,                 2.5176,                 1.4713,                0.03101,                0.28977,                0.03522,                0.00813,                 3.8181,                 2.4684,                 1.4342,               0.009835,               0.009835,               0.009835
                      6,                 2.0189,                 1.5952,               0.009835,               0.009835,               0.009835
                      7,                 3.7693,                 2.4519,                 1.4371,                0.03545,                 0.3312,                0.04881,                0.01193,                 3.6884,                 2.3874,                 1.3643,               0.009802,               0.009802,               0.009802
                      7,                 1.9342,                 1.4998,               0.009802,               0.009802,               0.009802
                      8,                 3.6631,                  2.354,                 1.4162,                0.04065,                0.37987,                0.07572,                0.01844,                 3.5567,                 2.2421,                 1.3763,               0.009769,               0.009769,               0.009769
                      8,                 1.8573,                  1.473,               0.009769,               0.009769,               0.009769
                      9,                 3.5146,                 2.2418,                 1.3844,                0.04432,                0.41407,                0.09971,                0.02541,                 3.4621,                   2.31,                 1.3052,               0.009736,               0.009736,               0.009736
                      9,                 1.8242,                 1.4488,               0.009736,               0.009736,               0.009736
                     10,                 3.4446,                 2.1615,                 1.3608,                0.04643,                0.43382,                0.10012,                0.02539,                 3.4247,                 2.1698,                 1.2952,               0.009703,               0.009703,               0.009703
                     10,                 1.7835,                 1.3886,               0.009703,               0.009703,               0.009703
                     11,                 3.3665,                 2.1072,                 1.3281,                0.04494,                0.41991,                 0.1008,                 0.0249,                 3.5183,                 2.1417,                 1.3097,                0.00967,                0.00967,                0.00967
                     11,                  1.725,                 1.3588,                0.00967,                0.00967,                0.00967
                     12,                 3.2654,                 2.0085,                 1.3059,                0.04613,                0.43103,                0.14491,                0.03915,                 3.2995,                 2.2412,                 1.3125,               0.009637,               0.009637,               0.009637
                     12,                 1.7226,                 1.3645,               0.009637,               0.009637,               0.009637
                     13,                 3.1404,                 1.9391,                  1.293,                0.02756,                0.25751,                0.04471,                0.01034,                 3.8468,                 2.3148,                 1.5523,               0.009604,               0.009604,               0.009604
                     13,                 1.6971,                  1.328,               0.009604,               0.009604,               0.009604
                     14,                 3.1382,                   1.93,                  1.286,                0.05664,                 0.5292,                0.19097,                0.05258,                 3.0939,                 1.8657,                 1.2484,               0.009571,               0.009571,               0.009571
                     14,                 1.6505,                 1.3248,               0.009571,               0.009571,               0.009571
                     15,                 3.1029,                 1.8824,                 1.2669,                0.04113,                0.38432,                 0.1647,                0.04567,                 3.3804,                 1.8522,                 1.3548,               0.009538,               0.009538,               0.009538
                     15,                 1.6341,                 1.3016,               0.009538,               0.009538,               0.009538
                     16,                 3.0521,                 1.8297,                 1.2498,                0.06043,                 0.5634,                0.24223,                0.06998,                 2.9886,                 1.7812,                 1.2014,               0.009505,               0.009505,               0.009505
                     16,                 1.6096,                  1.281,               0.009505,               0.009505,               0.009505
                     17,                 2.9977,                 1.8123,                  1.263,                0.05904,                0.55089,                0.23743,                0.07089,                 2.9902,                 1.7607,                 1.2211,               0.009472,               0.009472,               0.009472
                     17,                 1.5971,                 1.2789,               0.009472,               0.009472,               0.009472
                     18,                 2.9455,                 1.7558,                 1.2337,                0.05966,                0.55673,                0.26129,                0.07948,                  2.965,                 1.7568,                 1.2298,               0.009439,               0.009439,               0.009439
                     18,                 1.5862,                 1.2642,               0.009439,               0.009439,               0.009439
                     19,                 2.9553,                 1.7461,                 1.2086,                0.06135,                 0.5723,                0.25366,                0.07577,                 2.9919,                 1.7617,                  1.185,               0.009406,               0.009406,               0.009406
                     19,                 1.5706,                 1.2323,               0.009406,               0.009406,               0.009406
                     20,                 2.8809,                 1.6707,                 1.2142,                0.06301,                0.58704,                0.26763,                0.08121,                 2.9392,                 1.6815,                 1.1886,               0.009373,               0.009373,               0.009373
                     20,                 1.5602,                 1.2534,               0.009373,               0.009373,               0.009373
                     21,                 2.8661,                 1.6936,                 1.2116,                0.06316,                0.58593,                0.30006,                0.09876,                 2.8208,                 1.6263,                 1.1741,                0.00934,                0.00934,                0.00934
                     21,                 1.5608,                 1.2537,                0.00934,                0.00934,                0.00934
                     22,                 2.8369,                 1.6532,                 1.2016,                0.06429,                  0.599,                0.30897,                0.09717,                 2.8394,                  1.621,                 1.1726,               0.009307,               0.009307,               0.009307
                     22,                 1.5518,                 1.2276,               0.009307,               0.009307,               0.009307
                     23,                 2.8159,                 1.6337,                 1.1977,                0.06479,                0.60317,                0.31792,                0.09987,                 2.8264,                 1.6127,                 1.1608,               0.009274,               0.009274,               0.009274
                     23,                 1.5407,                 1.2351,               0.009274,               0.009274,               0.009274
