                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 6.5693,                 12.266,                 3.7463,                      0,                      0,                      0,                      0,                  6.802,                  4.769,                 3.3307,               0.070882,              0.0032353,              0.0032353
                      0,                 3.3409,                  2.362,               0.070882,              0.0032353,              0.0032353
                      1,                 4.6041,                  2.811,                 2.5482,                0.01607,                0.15307,                0.01565,                0.00381,                 4.3559,                   9.73,                 2.4729,               0.040861,               0.006547,               0.006547
                      1,                 2.6684,                 2.1064,               0.040861,               0.006547,               0.006547
                      2,                 4.2371,                 2.4494,                 1.8427,                0.02612,                0.25363,                0.03494,                0.00724,                 4.1092,                 3.9464,                 1.9719,               0.010817,              0.0098366,              0.0098366
                      2,                 2.6167,                 2.0221,               0.010817,              0.0098366,              0.0098366
                      3,                 4.0016,                 2.4625,                 1.6552,                0.03278,                0.32961,                0.06951,                0.01983,                 3.7507,                 2.2771,                 1.4672,               0.009901,               0.009901,               0.009901
                      3,                 2.5853,                  1.874,               0.009901,               0.009901,               0.009901
                      4,                 3.9769,                 2.2647,                 1.5853,                0.03589,                0.36089,                0.09324,                0.02598,                 3.6285,                 3.0897,                 1.3979,               0.009901,               0.009901,               0.009901
                      4,                  2.523,                 1.6567,               0.009901,               0.009901,               0.009901
                      5,                 3.6893,                 2.2181,                  1.474,                0.03756,                0.37765,                0.10539,                0.02873,                 3.6098,                  3.472,                  1.339,               0.009868,               0.009868,               0.009868
                      5,                 2.4073,                 1.4476,               0.009868,               0.009868,               0.009868
                      6,                 3.7611,                 2.1078,                 1.4828,                0.03078,                 0.3095,                0.07502,                0.02041,                 3.8689,                 3.0609,                 1.3884,               0.009835,               0.009835,               0.009835
                      6,                 2.2236,                 1.3436,               0.009835,               0.009835,               0.009835
                      7,                 3.5118,                 2.0483,                 1.3751,                  0.035,                0.35196,                0.12378,                0.03682,                 3.5927,                 2.5446,                 1.3755,               0.009802,               0.009802,               0.009802
                      7,                 2.0732,                 1.2979,               0.009802,               0.009802,               0.009802
                      8,                 3.4633,                 2.0167,                 1.3504,                0.04389,                0.44134,                0.15392,                0.04799,                 3.2862,                 1.7955,                 1.2386,               0.009769,               0.009769,               0.009769
                      8,                 1.9496,                 1.2861,               0.009769,               0.009769,               0.009769
                      9,                 3.3941,                 1.9515,                  1.342,                0.04381,                0.43575,                0.13538,                0.04299,                 3.3625,                 1.8362,                 1.2489,               0.009736,               0.009736,               0.009736
                      9,                 1.8607,                 1.2641,               0.009736,               0.009736,               0.009736
                     10,                 3.2734,                 1.8749,                 1.3041,                0.04441,                0.44246,                0.17458,                0.05646,                 3.2043,                 1.7693,                 1.2359,               0.009703,               0.009703,               0.009703
                     10,                 1.8025,                  1.273,               0.009703,               0.009703,               0.009703
                     11,                 3.2814,                 1.8629,                 1.2972,                0.04587,                0.45922,                0.20753,                0.06399,                 3.2284,                 1.6962,                 1.2206,                0.00967,                0.00967,                0.00967
